date,BRL,CLP,COP,MXN
2014-05-09,-0.5084602347341939,-0.06973822180743836,-0.8064842447124936,-0.7790251127644311
2014-05-12,-0.5054709278128386,-0.2848172630162481,-0.8076748275318277,-0.7759365860213978
2014-05-13,-0.5046911086159634,-0.29416852567750074,-0.8014614734434286,-0.7923619327911638
2014-05-14,-0.5196376432227398,-0.2692318252474938,-0.7738362314635694,-0.7950643936913183
2014-05-15,-0.4991024043716902,-0.2455419598389875,-0.7634000289378451,-0.7738307723329662
2014-05-16,-0.505860837411276,-0.2719748622947949,-0.7587679176563737,-0.793625421004223
2014-05-19,-0.5141789088446127,-0.3078837109140048,-0.7632140003723239,-0.7935552272146087
2014-05-20,-0.5057308675451303,-0.26798499022599315,-0.7711202144069637,-0.7911686383677196
2014-05-21,-0.5126192704508622,-0.2641198016593428,-0.7725154286483706,-0.7847459066180033
2014-05-22,-0.5044311688836717,-0.2548932225002401,-0.7894068223976719,-0.8018029974942992
2014-05-23,-0.49507333852116797,-0.23868436722073616,-0.7996942020709796,-0.8096997988259172
2014-05-26,-0.49325376039512525,-0.23245019211323442,-0.8001964791978862,-0.8046809428684891
2014-05-27,-0.47180873248105487,-0.2174881718552297,-0.8001964791978862,-0.8097699926155322
2014-05-28,-0.4820763519065794,-0.2698552427582448,-0.7782265056098637,-0.8036280360242734
2014-05-29,-0.4942935193242928,-0.2922982731452505,-0.7903927737949328,-0.8152802051002611
2014-05-30,-0.4711588831503252,-0.2972856132312516,-0.7993965563661459,-0.8093137329830384
2014-06-02,-0.42553946013312044,-0.2723489128012447,-0.8092932760518596,-0.7894839874169745
2014-06-03,-0.42112048468416036,-0.28232359297324827,-0.8092932760518596,-0.7808150543995974
2014-06-04,-0.41943087642426374,-0.25614005752174074,-0.8109675331415482,-0.7868517203064349
2014-06-05,-0.44477500032271133,-0.2698552427582448,-0.8147625158781753,-0.8064006907140414
2014-06-06,-0.4618010527878216,-0.2698552427582448,-0.8252173212604521,-0.7840790656166663
2014-06-09,-0.48623538762324775,-0.2698552427582448,-0.8363604323351561,-0.7483504267029442
2014-06-10,-0.4919540617336665,-0.2922982731452505,-0.8406948979117939,-0.7527726354486501
2014-06-11,-0.4810365929774124,-0.22546791599283175,-0.8384439522689905,-0.7557558715072621
2014-06-12,-0.48545556842637255,-0.2379362662078352,-0.8390764493917615,-0.7670921685299852
2014-06-13,-0.4922140014659583,-0.20501982164022622,-0.8529355775230713,-0.7535798640292156
2014-06-16,-0.47843719565449505,-0.21674007084233016,-0.8525821232485818,-0.7440686055364666
2014-06-17,-0.4441251509919817,-0.16761477099521585,-0.8353744809378952,-0.7190796164337455
2014-06-18,-0.4876650561508526,-0.19753881151122388,-0.8106698874367146,-0.7668113933715277
2014-06-19,-0.49507333852116797,-0.19629197648972324,-0.8180738243444479,-0.7509475969186766
2014-06-20,-0.4833760505680386,-0.21299956577782828,-0.8451967891974006,-0.763020928732351
2014-06-23,-0.501571831828462,-0.2548932225002401,-0.8392066693876264,-0.749298042862738
2014-06-24,-0.4916941220013748,-0.2623742326292425,-0.8392066693876264,-0.7376458737867503
2014-06-25,-0.5141789088446127,-0.279829922930247,-0.834946615237197,-0.7575458131424285
2014-06-26,-0.5325046599711821,-0.29105143812374984,-0.8470012662829538,-0.7537202516084447
2014-06-27,-0.5314649010420153,-0.2716008117883451,-0.8365092551875728,-0.7731288344368227
2014-06-30,-0.509110084064923,-0.25364638747873947,-0.8454758320456818,-0.7695489511664886
2014-07-01,-0.5223670104118032,-0.2573868925432414,-0.8454758320456818,-0.7797621475553816
2014-07-02,-0.4952033083873135,-0.26112739760774184,-0.8748125368283334,-0.7603886616218114
2014-07-03,-0.5109296621909657,-0.2985324482527522,-0.8909784191721027,-0.7753048419148686
2014-07-04,-0.5075504456711725,-0.2985324482527522,-0.9055258529958399,-0.7685662381118876
2014-07-07,-0.49273388093054177,-0.2829470104839979,-0.9055258529958399,-0.7520005037628925
2014-07-08,-0.507030566206589,-0.24429512481748686,-0.9048375473034126,-0.7655479051584686
2014-07-09,-0.5082002950019021,-0.25239955245723883,-0.8956105304535741,-0.7706720518003186
2014-07-10,-0.49611309745033494,-0.2504046164228387,-0.8850069022188807,-0.7615819560452557
2014-07-11,-0.4978027057102315,-0.2361906971777349,-0.8877415221320385,-0.7610204057283406
2014-07-14,-0.5101498429940905,-0.23743753219923552,-0.8987172074977738,-0.776147167390241
2014-07-15,-0.49845255504096053,-0.20003248155422512,-0.8887460763858515,-0.7782529810786727
2014-07-16,-0.4946834289227301,-0.20003248155422512,-0.8702362341165183,-0.7888522433104447
2014-07-17,-0.44828418670865006,-0.08906416464069458,-0.8692502827192573,-0.7600727895685467
2014-07-18,-0.4916941220013748,-0.0721072083482897,-0.8620695800901493,-0.77765633386695
2014-07-21,-0.49273388093054177,-0.104524918907299,-0.8628136943522333,-0.7695138542716815
2014-07-22,-0.5065106867420056,-0.09455023873529536,-0.8825141194409003,-0.7789198220800091
2014-07-23,-0.5000121934347116,-0.12073377418680292,-0.9053956329999753,-0.7826751898243787
2014-07-24,-0.4953332782534597,-0.11774137013520199,-0.9074977557903621,-0.773234125121244
2014-07-25,-0.4872751465524147,-0.11898820515670261,-0.9107160499738743,-0.7778318183409861
2014-07-28,-0.49338373026127136,-0.11400086507070151,-0.9061769529751633,-0.7577563945112717
2014-07-29,-0.48493568896178907,-0.08532365957619269,-0.9023633673819843,-0.7358208352567762
2014-07-30,-0.46531023917376085,-0.009765457273272372,-0.897359198969471,-0.7052865367745184
2014-07-31,-0.4423055728659395,-0.008518622251771742,-0.8617719343853157,-0.6831754930459866
2014-08-01,-0.449323945637817,-5.388781141696952e-4,-0.8500149290443927,-0.6956348907025404
2014-08-04,-0.44750436751177486,-0.0105135582861719,-0.8595023858859603,-0.6905107440606902
2014-08-05,-0.4189109969596803,0.056815532874846524,-0.8501451490402573,-0.6561157871496409
2014-08-06,-0.42956852598364265,0.04933452274584416,-0.8247150441335456,-0.6758402420312836
2014-08-07,-0.40019533623467346,0.054321862831845265,-0.8318585410495494,-0.6612048368966839
2014-08-08,-0.4150119009753042,0.0318788324448396,-0.8318585410495494,-0.6725060370245999
2014-08-11,-0.42878870678676745,0.024397822315837234,-0.8261288612315046,-0.6963719254934916
2014-08-12,-0.42177033401489,0.03935984257384196,-0.8446759092139421,-0.7114986871553914
2014-08-13,-0.4176112982982216,0.04010794358674149,-0.8525263146789251,-0.7125164971048001
2014-08-14,-0.43892635634614635,0.06005730393074731,-0.841494820743534,-0.7345573470437171
2014-08-15,-0.44399518112583614,0.06005730393074731,-0.8518380089864979,-0.734662637728139
2014-08-18,-0.4508835840315674,0.04933452274584416,-0.8387415979738241,-0.7428402142182147
2014-08-19,-0.4636206309138643,0.09995602461875897,-0.8387415979738241,-0.7432613769559012
2014-08-20,-0.4423055728659395,0.1353661392293678,-0.8211432956755434,-0.711814559208656
2014-08-21,-0.4367168686216663,0.12289778901436432,-0.7873605081769414,-0.7206940735948764
2014-08-22,-0.4241097916055156,0.1303787991433667,-0.7735757914718403,-0.710796749259248
2014-08-25,-0.40695376927425925,0.12414462403586494,-0.7650928888840853,-0.7066202187771917
2014-08-26,-0.44386521125969,0.16529017974537724,-0.7502292064989625,-0.725432154393847
2014-08-27,-0.46531023917376085,0.2114230755408892,-0.7571494691363414,-0.7296437817707103
2014-08-28,-0.47206867221334664,0.26753065150840477,-0.7604049690329577,-0.7293279097174457
2014-08-29,-0.47544788873313976,0.1722724558657785,-0.7452994495126579,-0.7296086848759031
2014-09-01,-0.46427048024459333,0.22887876584189376,-0.7758453399711958,-0.7258533171315336
2014-09-02,-0.4712888530164714,0.20394206541188684,-0.7758453399711958,-0.7212556239117914
2014-09-03,-0.47921701485137025,0.19720915629578542,-0.7519034635886511,-0.7248004102873177
2014-09-04,-0.4697292146227204,0.25506230129340135,-0.7645906117571788,-0.7072168659889139
2014-09-05,-0.47037906395345,0.17277118987437817,-0.7519778750148594,-0.7480696515444867
2014-09-08,-0.43567710969249934,0.18149903502488118,-0.7449087895250639,-0.7110775244177054
2014-09-09,-0.4131923228492615,0.23261927090639567,-0.7322960527827446,-0.6879135738449578
2014-09-10,-0.409423196731031,0.21391674558389046,-0.6935835082978379,-0.691423263325677
2014-09-11,-0.3961662703841507,0.21017624051938857,-0.6694370004932203,-0.6781917339833656
2014-09-12,-0.3445682335242354,0.256309136314902,-0.6617168150241013,-0.6694526071763743
2014-09-15,-0.3394994087445462,0.2812458367449089,-0.633812530195961,-0.6771037302443427
2014-09-16,-0.3561355516112191,0.23885344601389738,-0.6473182040527808,-0.7035316920341584
2014-09-17,-0.3200039288226636,0.2874800118524106,-0.6652327549124472,-0.6731026842363226
2014-09-18,-0.3106460984601599,0.2874800118524106,-0.6700881004725434,-0.6764368892430057
2014-09-19,-0.30622712301119975,0.2874800118524106,-0.6701811147553038,-0.6851760160499969
2014-09-22,-0.2695756207580608,0.3535622679919284,-0.6860493513942396,-0.6614154182655272
2014-09-23,-0.25008014083617874,0.32737873254042227,-0.6380725843463904,-0.6481487920284079
2014-09-24,-0.28751146228619295,0.3074293721964165,-0.6283432903696453,-0.6625034220045501
2014-09-25,-0.22941493211898303,0.32687999853182115,-0.6105403566492918,-0.6238266439270231
2014-09-26,-0.238512822749195,0.31865088738991926,-0.587696048803321,-0.6038565107817307
2014-09-29,-0.20251116982678508,0.35979644309943015,-0.5800130690473061,-0.5842022496897024
2014-09-30,-0.20329098902366086,0.31565848333831836,-0.5714743578898953,-0.6090508512131951
2014-10-01,-0.15819144547103953,0.30867620721791705,-0.583529008935652,-0.5997150771944817
2014-10-02,-0.14025560394290734,0.28373950678791016,-0.5765529377286169,-0.6255814886673831
2014-10-03,-0.18938421334605088,0.30194329810181425,-0.5844777546198088,-0.5879225205392649
2014-10-06,-0.23175438970960927,0.30618253717491584,-0.5757158091837726,-0.6196150165501605
2014-10-07,-0.2678860124981642,0.28872684687391126,-0.5723114864347396,-0.5922394386005495
2014-10-08,-0.2946598049242166,0.25256863125040147,-0.574413609225126,-0.6408135410137049
2014-10-09,-0.267106193301289,0.24384078609989848,-0.5494671785887687,-0.6051901927844041
2014-10-10,-0.22655559506377393,0.24758129116439898,-0.5468627786714755,-0.5902389155965398
2014-10-13,-0.27334474687629123,0.19396738523988463,-0.5259345650503702,-0.6020665691465638
2014-10-14,-0.2612575493247246,0.2064357354548881,-0.5259345650503702,-0.6032247666752009
2014-10-15,-0.1901640325429267,0.19895472532588573,-0.5320735077125615,-0.5727606619825579
2014-10-16,-0.16975876355802272,0.20892940549788935,-0.5171168110446782,-0.5629335314365438
2014-10-17,-0.21836749349658277,0.16778384978837707,-0.4860500406026814,-0.5763054483580843
2014-10-20,-0.18249581044031957,0.16105094067227566,-0.5045970885851192,-0.5708654296629689
2014-10-21,-0.15741162627416375,0.1353661392293678,-0.5020112915243776,-0.5706548482941263
2014-10-22,-0.15091313296686973,0.15481676556477392,-0.5343430562119165,-0.5628984345417366
2014-10-23,-0.1347968695647803,0.13910664429386968,-0.5316270391553107,-0.5620912059611712
2014-10-24,-0.17183828141635718,0.14534081940137142,-0.5251346422186305,-0.563144112805387
2014-10-27,-0.10542367981581052,0.15282182953037377,-0.5028298172126698,-0.5699880072927893
2014-10-28,-0.18496523789709135,0.07302438815435046,-0.49475617746906175,-0.6035055418336585
2014-10-29,-0.18587502696011216,0.06753831405974968,-0.5213396594820034,-0.5847988969014252
2014-10-30,-0.25982788079711977,0.04933452274584416,-0.541579567410681,-0.6041372859401883
2014-10-31,-0.16702939636895917,0.04933452274584416,-0.5304736620490811,-0.5909057565978763
2014-11-03,-0.13895590528144866,0.11865854994126417,-0.5092664055796943,-0.5492457424617386
2014-11-04,-0.1384360258168652,0.15406866455187299,-0.5092664055796943,-0.5644426979132526
2014-11-05,-0.12829837625748627,0.20892940549788935,-0.4812319007556898,-0.5581603537427654
2014-11-06,-0.04368799339651628,0.23212053689779455,-0.47332568672104997,-0.540296034285904
2014-11-07,-0.058114648538709145,0.1777585299603807,-0.46287088133877274,-0.5697072321343318
2014-11-10,-0.06617278023975415,0.17601296093027896,-0.4323807994498916,-0.547175025668114
2014-11-11,-0.059674286932460144,0.2151635806053911,-0.432622636585069,-0.5474558008265715
2014-11-12,-0.046677300317871546,0.2612964764009031,-0.432622636585069,-0.5640917289651809
2014-11-13,-0.018863748962652773,0.2762584966589078,-0.40942487446460785,-0.5463327001927415
2014-11-14,-0.002227606095979858,0.26503698146540494,-0.3769814926377565,-0.57223420856045
2014-11-17,0.006610344801940363,0.2899736818954119,-0.3259352542588124,-0.5532467884697586
2014-11-18,-0.026402001199113734,0.30368886713191456,-0.3259352542588124,-0.5631090159105793
2014-11-19,-0.04095862620745275,0.3473280928844267,-0.3294511941471579,-0.5420508790262639
2014-11-20,-0.039398987813702324,0.333612907647924,-0.33289272260929503,-0.5309953571619977
2014-11-21,-0.11478151017831421,0.27002432155140604,-0.3325206654782535,-0.5426475262379861
2014-11-24,-0.07423091194079859,0.28623317683091,-0.36025752459742477,-0.5287842527891448
2014-11-25,-0.09541600012257777,0.32613189751892163,-0.33030692554855423,-0.5228528775667293
2014-11-26,-0.13271735170644638,0.3198977224114199,-0.32280997435806014,-0.5039356512656521
2014-11-27,-0.09554596998872393,0.34483442284142685,-0.3172291173924321,-0.4906690250285335
2014-11-28,-0.04901675790849776,0.4508153996689563,-0.3172291173924321,-0.43174133864725606
2014-12-01,-0.05629507041266698,0.4944546254214684,-0.24088299410264005,-0.4127188216617575
2014-12-02,-0.0452476317902667,0.5168976558084741,-0.1549936054016238,-0.3729189429504005
2014-12-03,-0.06500305144444105,0.4590445108108582,-0.07851726211596767,-0.3734102994777013
2014-12-04,-0.015354562576714033,0.4620369148624591,-0.09235778739072455,-0.35368584459605934
2014-12-05,-0.018733779096506618,0.4894672853354673,-0.09568769871355008,-0.2827199232959147
2014-12-08,-0.0041771540881681765,0.4894672853354673,-0.05870521988798782,-0.27464763749026044
2014-12-09,-0.01301510498608782,0.5144039857654742,-0.05870521988798782,-0.2600473292504685
2014-12-10,0.016228114896735795,0.5356001811309793,0.026663288829570277,-0.21175400199577066
2014-12-11,0.059638050189460536,0.550562201388984,0.08609941551350897,-0.13538315889531904
2014-12-12,0.06613654349675455,0.5655242216469873,0.16348729877021814,-0.14036691795794007
2014-12-15,0.11890430915198298,0.5742520667974903,0.12953708556264734,-0.14110395274889126
2014-12-16,0.1757011406577342,0.596695097184496,0.1464284793119482,-0.14461364222961048
2014-12-17,0.14541816184574308,0.5443280262814822,0.20588320885243935,-0.20999915725541074
2014-12-18,0.07367479573321609,0.5181444908299747,0.14345202226361337,-0.20526107645644015
2014-12-19,0.07341485600092434,0.47575210009896324,-0.001296804568226761,-0.19792582544173645
2014-12-22,0.07783383144988446,0.4470748946044544,-0.07169001376134918,-0.17651671960934875
2014-12-23,0.12475295312854794,0.4558027397549574,-0.03487496064475603,-0.14191118132945668
2014-12-24,0.11981409821500436,0.4433343895399539,0.012822763554812546,-0.15587974546271938
2014-12-25,0.12020400781344225,0.4433343895399539,0.020877800441868936,-0.1525104435612292
2014-12-26,0.08511214395405367,0.4283723692819492,0.020877800441868936,-0.15707303988616425
2014-12-29,0.13034165737282116,0.44458122456145455,0.04238270261608903,-0.13833129805912325
2014-12-30,0.07055551894571466,0.4221381941744475,0.07977444428579697,-0.14980798266107478
2014-12-31,0.07003563948113119,0.4233850291959481,0.10563241489320724,-0.14700023107649965
2015-01-01,0.07003563948113119,0.4233850291959481,0.10563241489320724,-0.14700023107649965
2015-01-02,0.11890430915198298,0.5069229756364719,0.10563241489320724,-0.11369327790447321
2015-01-05,0.1342407533571972,0.5555495414749851,0.08872241828735389,-0.07589392219712657
2015-01-06,0.12514286272698583,0.5443280262814822,0.14350783083327,-0.09442508265532429
2015-01-07,0.10382780467906048,0.5144039857654742,0.21659845422644566,-0.1572134274653927
2015-01-08,0.07653413278842519,0.4981951304859689,0.18348536956371875,-0.17423542144688153
2015-01-09,0.04235205799205799,0.5168976558084741,0.1290162055791892,-0.196557046544256
2015-01-12,0.09096078793061863,0.541834356238481,0.1321414854799406,-0.1786576301925875
2015-01-13,0.051449948622269946,0.5954482621629967,0.1321414854799406,-0.19283677569469349
2015-01-14,0.017527813558194483,0.6552963431950128,0.19784677482193547,-0.23695357246733512
2015-01-15,0.046901003307164256,0.6565431782165134,0.1918194492990567,-0.17307722391824373
2015-01-16,0.023636397267051173,0.6864672187325215,0.11763125736930727,-0.21266652126075744
2015-01-19,0.06288729684310754,0.6877140537540222,0.08972697254116688,-0.1903799930581901
2015-01-20,0.012848898376942634,0.6976887339260244,0.08972697254116688,-0.17616575066127702
2015-01-21,-0.004307123954313756,0.6889608887755228,0.07024978173112525,-0.14352563849058755
2015-01-22,-0.03718950008922227,0.6428279929800094,0.04811238243413372,-0.18630875326055582
2015-01-23,-0.029391308120469,0.6577900132380141,0.06524561331861198,-0.17756962645356458
2015-01-26,-0.026402001199113734,0.6291128077435053,0.0945451123881594,-0.20680533982795676
2015-01-27,-0.04004883714443138,0.6253723026790048,0.0941358495440137,-0.190906446480298
2015-01-28,-0.035109982230888376,0.6228786326360035,0.08451817270658118,-0.14524538633613973
2015-01-29,0.005440616006627257,0.6814798786465204,0.049749433810718155,-0.1293815898832887
2015-01-30,0.10317795534833143,0.7463152997645376,0.11472921174718076,-0.06504898170170427
2015-02-02,0.15958487725564477,0.712650754184029,0.19611670916259022,-0.10460318214941022
2015-02-03,0.11981409821500436,0.6540495081735122,0.1332204511599619,-0.17872782398220236
2015-02-04,0.18245957369731997,0.6727520334960174,0.07263094736979277,-0.09502172986704704
2015-02-05,0.17713080918533847,0.635346982851007,0.08600640123074815,-0.1316277911509488
2015-02-06,0.22859887617910823,0.6814798786465204,0.09088034964739732,-0.1111663014783556
2015-02-09,0.22197041300566864,0.6428279929800094,0.09130821534809551,-0.11565870401367644
2015-02-10,0.2999523326931979,0.665271023367015,0.06628737328552912,-0.07319146129697278
2015-02-11,0.34557175571040327,0.7114039191625284,0.08392288129691387,-0.03205790058294246
2015-02-12,0.28383606929110844,0.6129039524640013,0.15055831346651344,-0.08775667264195758
2015-02-13,0.3003422422916358,0.571758396754489,0.12157506295835174,-0.09782948145162218
2015-02-16,0.2991725134963227,0.6054229423349989,0.0754399787091593,-0.0836152390547091
2015-02-17,0.2942336585827791,0.5917077570984949,0.0754399787091593,-0.08737060679907874
2015-02-18,0.29930248336246884,0.5817330769264927,0.15011184490926274,-0.10519982936113298
2015-02-19,0.34310232825363146,0.5829799119479933,0.17492805554975585,-0.056590630053170526
2015-02-20,0.34427205704894404,0.5356001811309793,0.20366946892274013,-0.047325049824071354
2015-02-23,0.35752898339582434,0.6253723026790048,0.22297923402381348,-0.025494781253997702
2015-02-24,0.29670308603955087,0.5667710566684879,0.2867312234278382,-0.08765138195753625
2015-02-25,0.34895097223019583,0.5530558714319839,0.30678510279099547,-0.08210607257799958
2015-02-26,0.39496030484583855,0.5842267469694925,0.28598710916575426,-0.0589772189000597
2015-02-27,0.3099600123864312,0.5543027064534845,0.2770019294510932,-0.07491120914252496
2015-03-02,0.3780642222468739,0.5455748613029829,0.30008807443224106,-0.05227371199188588
2015-03-03,0.4264130124531422,0.5530558714319839,0.3466696272386842,-0.05880173442602352
2015-03-04,0.49399734284900143,0.5730052317759897,0.40815206814335303,-0.03777869443651529
2015-03-05,0.517781828353698,0.6054229423349989,0.4282803589327186,0.01097089245067623
2015-03-06,0.5958937179073733,0.665271023367015,0.38655415168637214,0.11727938682166351
2015-03-09,0.6740056074610494,0.6877140537540222,0.42774087609270794,0.1098739420173456
2015-03-10,0.6493113328933314,0.7812266803665481,0.478433660197163,0.1615716680683413
2015-03-11,0.6831034980912614,0.8123975559040568,0.5266708672367414,0.1167880302943627
2015-03-12,0.7313223184313835,0.7612773200225422,0.5543147120731526,0.07940983732470201
2015-03-13,0.8399771265293418,0.8360874213125631,0.5104677791798677,0.1138047942357514
2015-03-16,0.8330887236236099,0.8460621014845653,0.6061608732838373,0.0892018709759091
2015-03-17,0.8323089044267347,0.852296276592067,0.6313863467684762,0.07428569068285194
2015-03-18,0.7883790896694265,0.7874608554740499,0.6367625723120309,-0.024757746463046498
2015-03-19,0.8898855551293605,0.8398279263770635,0.5875022081620871,0.03957486171853855
2015-03-20,0.8165825506230826,0.7313532795065343,0.516606721842059,-0.03672578759229946
2015-03-23,0.6893420516662636,0.6390874879155088,0.46885318907283463,-0.08245704152607194
2015-03-24,0.6922013887214727,0.614150787485502,0.46885318907283463,-0.07761367004267938
2015-03-25,0.772262826267337,0.5991887672274973,0.3555245869574803,-0.062100842537900075
2015-03-26,0.7592658396527484,0.6241254676575042,0.3718206892971147,-0.007805946271172518
2015-03-27,0.8372477593402783,0.6266191377005055,0.40112018836666213,0.02564139448008237
2015-03-30,0.8158027314262074,0.6727520334960174,0.41144477375307353,0.03487187781437443
2015-03-31,0.7703132782751487,0.6428279929800094,0.44716225833309375,0.035152652972831946
2015-04-01,0.7298926499037787,0.5567963764964857,0.48866523130081446,-0.0038750940527667132
2015-04-02,0.676345065051675,0.5281191710019769,0.4478319611689685,-0.054519913259545985
2015-04-03,0.6871325639417836,0.5268723359804777,0.4478319611689685,-0.11860684317748063
2015-04-06,0.6707563608074024,0.48572678027096544,0.4478319611689685,-0.0858263434275621
2015-04-07,0.6873925036740753,0.4620369148624591,0.34793462148422627,-0.08126374710262704
2015-04-08,0.5792575750407005,0.48073944018496434,0.33926569033095094,-0.08961680806673884
2015-04-09,0.5917346821907056,0.541834356238481,0.28875893479201664,-0.02591594399168366
2015-04-10,0.6139595293016511,0.5804862419049921,0.29595824027767664,0.022236995683785104
2015-04-13,0.6755652458547998,0.5480685313459828,0.335600927590188,0.07646169816089782
2015-04-14,0.5973233864349782,0.5069229756364719,0.3751319977633869,0.03501226539360288
2015-04-15,0.5532636018115239,0.50318247057197,0.4002458541087132,0.03936428034969526
2015-04-16,0.5422161631891241,0.46827108996996086,0.37010922649432193,0.0027582190657928865
2015-04-17,0.5691199254813215,0.48073944018496434,0.29439560032730056,0.060001254496324645
2015-04-20,0.5574226375281922,0.5430811912599817,0.29640470883492737,0.10239830342341345
2015-04-21,0.5600220348511101,0.5430811912599817,0.2816340407325649,0.09615105614773332
2015-04-22,0.5289592368422438,0.575498901818991,0.24807448751258818,0.09843235431020117
2015-04-23,0.4773611999823285,0.5218849958944752,0.284294249219514,0.06688024587853464
2015-04-24,0.45305683501304844,0.4994419655074695,0.2521299102409443,0.07221497388922801
2015-04-27,0.4095169298541776,0.46827108996996086,0.23345264226264237,0.06635379245642672
2015-04-28,0.4359008126817915,0.4208913591529483,0.15651122756318303,0.032766064125942775
2015-04-29,0.4660538216276365,0.4558027397549574,0.10741828912220829,0.023219708738386087
2015-04-30,0.5353277602833922,0.4869736152924661,0.09744715801028589,0.0650903042433676
2015-05-01,0.5342880013542253,0.4844799452494648,0.10771593482704152,0.14093469392171132
2015-05-04,0.6255268473886348,0.5168976558084741,0.10771593482704152,0.10201223758053461
2015-05-05,0.5880955259386207,0.4607900798409585,0.13485750253654633,0.06256332781724937
2015-05-06,0.5613217335125689,0.49071412035696654,0.09495437523230507,0.06898605956696569
2015-05-07,0.5489745962287099,0.45455590473345675,0.04973083095416565,0.05431555753755954
2015-05-08,0.4826899644943094,0.3996951637874418,0.06241797912269379,-0.013632030809166066
2015-05-11,0.5899151040646629,0.46328374988395976,0.04632650820513266,0.06968799746310977
2015-05-12,0.5410464343938111,0.3897204836154396,0.08529949268176924,0.061756099236683945
2015-05-13,0.5660006486938207,0.3697711232714338,0.09504738951506587,0.03648633497550529
2015-05-14,0.5084239979911943,0.2712711565729067,0.07849084718370242,-0.02166921972001323
2015-05-15,0.5110233953141122,0.31116987726091694,0.10010736649723496,-0.05427423499589558
2015-05-18,0.5233705325979712,0.3423407527984256,0.15130242772859734,-0.01622920102489853
2015-05-19,0.5630113417724655,0.38847364859393896,0.15130242772859734,0.007777075023221631
2015-05-20,0.5185616475505732,0.38847364859393896,0.26001752141903156,0.010514632818182539
2015-05-21,0.5647009500323614,0.3872268135724383,0.31195669691247696,0.02128937952399061
2015-05-22,0.6378739846724939,0.4408407194969527,0.2859499034526501,0.03483678091956732
2015-05-25,0.6285161543099902,0.47325843005596196,0.30609679709856735,0.03290645170517184
2015-05-26,0.714556205698565,0.50318247057197,0.30609679709856735,0.047050500312470066
2015-05-27,0.698439942296475,0.5256255009589771,0.3848054831704761,0.04252300088234275
2015-05-28,0.7271632827147151,0.5430811912599817,0.3952230828396483,0.05305206932450042
2015-05-29,0.7483483708964943,0.5630305516039875,0.39864600844523296,0.07512801615822448
2015-06-01,0.7386006309355533,0.6378406528940083,0.36854658654394584,0.11250620912788517
2015-06-02,0.6868726242094918,0.6178912925500024,0.3973810141996909,0.09390485488007322
2015-06-03,0.6906417503277223,0.6827267136680211,0.40696148532401927,0.12422857199348773
2015-06-04,0.6996096710917881,0.6939482288615239,0.4394792785770789,0.13114266027050483
2015-06-05,0.7011693094855386,0.7912013605385503,0.4704344318797624,0.19224635412982757
2015-06-08,0.6608786509803152,0.7226254343560312,0.5357304583776107,0.1633265128087006
2015-06-09,0.6429428094521831,0.6515558381305123,0.5357304583776107,0.14525161198299658
2015-06-10,0.6695866320120892,0.728859609463533,0.4343634930252532,0.09699338162310586
2015-06-11,0.6326751900266585,0.7176380942700301,0.3484741043242369,0.06516049803298184
2015-06-12,0.6711462704058397,0.7263659394205332,0.3774015462627428,0.08492004980943156
2015-06-15,0.6797242815714681,0.7637709900655435,0.37249039213298946,0.0958351840944687
2015-06-16,0.6311155516329081,0.7824735153880488,0.37249039213298946,0.0796204186935453
2015-06-17,0.5849762491511192,0.7687583301515446,0.36469579523766216,0.03206412622979868
2015-06-18,0.5931643507183099,0.7026760740120255,0.39950173984662934,0.06312487813416502
2015-06-19,0.6425528998537458,0.7450684647430383,0.3593567754072115,0.06494991666413855
2015-06-22,0.6211078719396748,0.7338469495495341,0.3953533028355124,0.061966680605527236
2015-06-23,0.6138295594355055,0.75379630989354,0.37578309774271,0.083516174017144
2015-06-24,0.6434626889167665,0.7525494748720393,0.4000784283997441,0.11710390234762734
2015-06-25,0.6818037994298021,0.728859609463533,0.4296941760306773,0.11138310849405511
2015-06-26,0.6836233775558448,0.7787330103235468,0.41025419093373977,0.13661777586042667
2015-06-29,0.6693266922797976,0.776239340280547,0.46401644636929046,0.18382309937610156
2015-06-30,0.6493113328933314,0.8248659061190602,0.46401644636929046,0.20172251572777003
2015-07-01,0.7079277425251248,0.8186317310115585,0.4892605227104809,0.2162175332831406
2015-07-02,0.642292960121454,0.7737456702375457,0.5415717553349687,0.1743469377781591
2015-07-03,0.689861931130847,0.7986823706675527,0.536195529791413,0.19845850451070057
2015-07-06,0.6942809065798072,0.8597772867210693,0.5716525743797034,0.19350984234288668
2015-07-07,0.7562765327313932,0.9383278930755921,0.6133973844826015,0.22165755197825532
2015-07-08,0.8230810439303772,0.9857076238926047,0.6594208515924814,0.24025890622606788
2015-07-09,0.8016360160163062,0.924612707839088,0.6606114344118152,0.22899280299295902
2015-07-10,0.7243039456595061,0.9296000479250891,0.6234057213076281,0.19491371813517425
2015-07-13,0.6880423530048043,0.8847139871510763,0.6170435443668119,0.18877176154391545
2015-07-14,0.6990897916272046,0.8672582968500717,0.6657272199636409,0.1743469377781591
2015-07-15,0.6959705148397032,0.8759861420005747,0.6557932945648227,0.21677908360005563
2015-07-16,0.7183253318167955,0.86102412174257,0.7020027902402235,0.23425733721403752
2015-07-17,0.7600456588496236,0.8298532462050613,0.7284002436876443,0.26847680965105075
2015-07-20,0.7720028865350447,0.9582772534195965,0.7742562850885553,0.29774761992025006
