index.data.est.,BRL,CLP,COP,MXN,Factor
2012-03-07,-1.1245226892990843,-0.8850064116337283,-1.0350650915191122,-0.01758406139214704,-4.180499913942963
2012-03-08,-1.075728842083439,-0.9891398929304002,-1.0448711245128477,-0.11079821283842553,-4.214982523390356
2012-03-09,-1.0102216817587792,-1.005404612331123,-1.0614735318683157,-0.17001098629845307,-4.2095683488211
2012-03-12,-1.0054414593526322,-0.9500494356097534,-1.0671844027003727,-0.18649954442940753,-4.1988988451466795
2012-03-13,-0.9890398317893246,-1.01467433385573,-1.0594036139314946,-0.224727121207154,-4.2199903961134595
2012-03-14,-1.0046603239259801,-0.9365229666076224,-1.0697799256112892,-0.15989501690537328,-4.1867975679453275
2012-03-15,-0.9915738103375354,-1.0451378469402215,-1.0690399589143669,-0.15620895375499658,-4.2071580408894205
2012-03-16,-0.9810843001663505,-1.0547344782824402,-1.069104725753175,-0.1554350758862594,-4.204782327092485
2012-03-19,-0.9434706876898203,-1.0500045513061962,-1.0741076683602737,-0.19616800397566714,-4.200241029672576
2012-03-20,-0.955389514931656,-1.023425061959817,-1.074122768649955,-0.19675458748089725,-4.198925118755788
2012-03-21,-0.9677027800857577,-0.991990742953019,-1.0716221677886075,-0.1704218555975199,-4.188045597421927
2012-03-22,-0.9934208803664465,-0.9253577072744852,-1.07512270434134,-0.12757001602711662,-4.168983368996266
2012-03-23,-0.9998674620203923,-0.9127739999092817,-1.067808503213571,-0.16010060107394922,-4.1788302670742175
2012-03-26,-0.9633168735124346,-0.9819847828283971,-1.070832664221105,-0.2004274452741046,-4.193111490205287
2012-03-27,-0.9620226708904943,-0.9620316019786354,-1.0720412371553514,-0.18979384654646786,-4.184210513227077
2012-03-28,-0.9678326171388123,-0.9400221999446868,-1.0658666538365333,-0.1697128668827944,-4.17482273901518
2012-03-29,-0.9864331018906001,-0.9551739630771682,-1.0503009507316903,-0.12244436684156686,-4.1716051572597035
2012-03-30,-0.9711658972369348,-0.9503517924309307,-1.0251988609009375,-0.13515211012525774,-4.167606165149173
2012-04-02,-0.9317395826201196,-1.1024940601781,-1.0110406138199384,-0.1412400971273464,-4.190452861490346
2012-04-03,-0.9493325922421874,-1.0731389265433218,-1.035368368371558,-0.12291066029815474,-4.185121591488996
2012-04-04,-0.9502509284331305,-1.0794148688124028,-1.0565680176757628,-0.10858234414039226,-4.182738940662091
2012-04-05,-0.9725118678354382,-1.0929226361207773,-1.0477756796662847,-0.04094097074089743,-4.174315689505276
2012-04-06,-0.9879249162131419,-1.1246261717089672,-1.0479137912039351,0.04342588709721986,-4.162279559099655
2012-04-09,-1.003999247242323,-1.0830834876167714,-1.0478986096577225,0.028306052804726495,-4.163602607291461
2012-04-10,-1.0175338457057994,-1.031387669937093,-1.0352595000207194,0.1143751995225209,-4.129237571751478
2012-04-11,-1.007866210532142,-1.0873189930006484,-1.0093892020054978,0.13178456710167158,-4.133351629788467
2012-04-12,-0.9879635055593822,-1.174833456274023,-1.0196404241507102,0.08431849005305814,-4.1617229769656605
2012-04-13,-0.9964993722067711,-1.152150157247599,-1.0365812536801604,0.15796776328545256,-4.136621873567826
2012-04-16,-0.9892909258913017,-1.0954189541590014,-1.0398601615958356,0.14899537203124097,-4.122165528450035
2012-04-17,-0.9362204537568014,-1.159232689702086,-1.042415255437698,0.08169348758537505,-4.136467610434371
2012-04-18,-0.9203718904832446,-1.1016553698846054,-1.0550505162710087,0.08594067843211745,-4.1139678515841425
2012-04-19,-0.9179449155688115,-1.1036503899129606,-1.0454491749265915,0.0943792227666117,-4.1106755667540344
2012-04-20,-0.9117374048333146,-1.1344955347933259,-1.0417709964060464,0.052589964765370666,-4.128875849669525
2012-04-23,-0.9177323304385088,-1.0987774392032406,-1.0511893741490232,0.08049752075687114,-4.113792875751253
2012-04-24,-0.9154836859421789,-1.0925491945528958,-1.044960765069532,0.06643631131172448,-4.115650560019396
2012-04-25,-0.9034564697162836,-1.1584081456793625,-1.0571444415311584,0.08534954887194943,-4.121065234418756
2012-04-26,-0.8884489778145934,-1.206616513807576,-1.0647588114536048,0.10338422048433321,-4.1210137959503435
2012-04-27,-0.8491492839720117,-1.1615087111508784,-1.0630617482553637,-0.0509100267742684,-4.141434038516863
2012-04-30,-0.8140707448076957,-1.1786135819767418,-1.069641310713166,-0.044563395242060086,-4.128603122794185
2012-05-01,-0.7961140527983754,-1.1533279811963286,-1.0642802744310143,-0.11974141286706264,-4.13820280430724
2012-05-02,-0.7700793823255345,-1.191923328225525,-1.0643320629414044,-0.11048875107345113,-4.133689594280582
2012-05-03,-0.7997064562158926,-1.2368547354112436,-1.071600415445037,-0.03628822027826001,-4.134375503478229
2012-05-04,-0.7987835263638677,-1.270286505820273,-1.081684840675333,0.06554808540305054,-4.110277003698133
2012-05-07,-0.8026923159125372,-1.2870436801824907,-1.0772286868800338,0.07049919606594605,-4.114561402708944
2012-05-08,-0.800909261495085,-1.2875728161529838,-1.0740893385014683,0.1750158959303131,-4.080901210611466
2012-05-09,-0.7786739033479881,-1.2467738563219337,-1.0716684135602377,0.21003300954288945,-4.050003860992573
2012-05-10,-0.8007186565808658,-1.2929895567274465,-1.0427798590702877,0.25300087101287055,-4.05729927571616
2012-05-11,-0.7901327343383192,-1.3028896864550807,-1.0634491570493452,0.27886932663830005,-4.047203698320519
2012-05-14,-0.7806891042766408,-1.190105165999049,-1.064522298655082,0.31230283879473286,-4.004345201102491
2012-05-15,-0.8115573928147972,-1.0147692592489483,-1.0519256907980554,0.31510267529958197,-3.9728134560923993
2012-05-16,-0.8036709859215592,-1.0261606172378286,-1.0390991034698267,0.27692635039126623,-3.9842037900998015
2012-05-17,-0.815743362454784,-0.8878452056536776,-1.0108242408290335,0.26723736329401304,-3.9576289144875503
2012-05-18,-0.7737876873633506,-0.9447260124034614,-0.9895858997119023,0.24646999501859096,-3.9601146878932676
2012-05-21,-0.7145539122686844,-0.9299901806819599,-0.97163119570142,0.13550445732805322,-3.965709242478449
2012-05-22,-0.6671322370610862,-0.9578939568210846,-0.9721017875256106,0.22261872399219795,-3.924698272633331
2012-05-23,-0.7879662865074958,-0.9351643141408397,-0.952743282378594,0.34220017263202546,-3.9333272919088307
2012-05-24,-0.8204631138201044,-0.8826298261659203,-0.9144593030865001,0.35715148681603487,-3.92919107593789
2012-05-25,-0.9026455360815748,-0.8615808006239564,-0.9306621857927512,0.4120299760443908,-3.9422512620643557
2012-05-28,-0.9194874801482538,-0.7286505807550333,-0.9227134874546226,0.33021911626180733,-3.942021419708781
2012-05-29,-0.8864893374776618,-0.7592280363714701,-0.9226285537887977,0.2858359107713537,-3.9494232662429285
2012-05-30,-0.9065939311799083,-0.653833908290932,-0.9642238494042872,0.3915741881421354,-3.8986902500668257
2012-05-31,-0.9210668835589729,-0.7289058397948428,-0.9476164893561866,0.5503192053698939,-3.873484705245279
2012-06-01,-0.8787423129778208,-0.7262582281349145,-0.9364238619132416,0.4908135225372806,-3.8732228858548967
2012-06-04,-0.8187783919499295,-0.8155361326445117,-0.9345681528122719,0.4382730833731332,-3.8862228874168863
2012-06-05,-0.8675671344562875,-0.8621657842133318,-0.9703225934560901,0.48903948026645067,-3.903247410340349
2012-06-06,-0.7999626249576895,-0.9818737163274622,-1.0012559596273878,0.39125554642565474,-3.935112524807077
2012-06-07,-0.784214970684891,-1.0665516415492742,-1.0311825694336438,0.43666074016372447,-3.935410836977419
2012-06-08,-0.7770882143316631,-1.071206112040738,-1.0608795188665743,0.3566679835386241,-3.958991820472896
2012-06-11,-0.7366143661680448,-1.0363577758240503,-1.0438188656476235,0.4039019963088516,-3.9177239321650106
2012-06-12,-0.702671680731317,-1.068387036867341,-1.04363844752511,0.3330171818534633,-3.933446790016963
2012-06-13,-0.6991832855817974,-1.0753621461162237,-1.043347727933771,0.362223042497664,-3.924462112365252
2012-06-14,-0.6895934045057319,-1.2003587366743007,-1.0298572521791127,0.3372164586584848,-3.959388632985711
2012-06-15,-0.7083715654630227,-1.1221834443502245,-1.0221374362766509,0.3335949999527129,-3.949017918225027
2012-06-18,-0.6803369954937835,-1.1372117771108305,-1.0246622492796278,0.26906163973066194,-3.9610559461300343
2012-06-19,-0.705323203222512,-1.1665665518795938,-1.024281121174909,0.2213268605347025,-3.9942703919633
2012-06-20,-0.7181883384711497,-1.1179472265685768,-1.0488013577794135,0.22445706359083326,-3.986873310824748
2012-06-21,-0.7065901962129437,-1.0361208694448927,-1.0545974521757513,0.29435316707752457,-3.9393595839977493
2012-06-22,-0.6838110210214885,-1.0571603821692237,-1.0439795345079992,0.25268671971049655,-3.947847664412095
2012-06-25,-0.7157216581808501,-0.9254504745326765,-1.0226770144183261,0.2538130631616954,-3.9281436697451775
2012-06-26,-0.660809847734248,-0.9165047862920859,-0.9926896474598526,0.12387828173442003,-3.942946062075274
2012-06-27,-0.626885765163389,-0.8929293043313941,-0.9891222063276287,-0.009845930055018345,-3.9645700764041893
2012-06-28,-0.6354898862589705,-0.856943526205309,-1.0060445821677568,0.006842286197651568,-3.9541514485178695
2012-06-29,-0.7118708695150904,-0.9420988848960047,-0.9876302617938281,-0.02826066516850473,-4.019412004836184
2012-07-02,-0.7516187063717056,-0.9144878866751316,-1.0268915900612794,-0.02792305891554022,-4.029894960750121
2012-07-03,-0.6775248393760865,-1.0843045190801488,-1.0268169560783238,-0.015333332290438343,-4.036399328522176
2012-07-04,-0.6535582025409437,-1.0571700770650276,-1.0514272603514523,-0.04143803035598201,-4.02769030987497
2012-07-05,-0.6779857457772261,-1.0927014900021543,-1.0514802481824153,0.03480510404175906,-4.023072564237381
2012-07-06,-0.6653639848703421,-1.0172893588164735,-1.0462330360406844,-0.0206815053324161,-4.0162155019949415
2012-07-09,-0.6354571204471742,-1.1204830796272782,-1.0256974285270761,-0.01682857441016945,-4.027734425531429
2012-07-10,-0.6317870815327328,-1.1365429882713585,-1.0163471804323423,-0.0020942119247665887,-4.025440008814804
2012-07-11,-0.6105244060499619,-1.1911294318901244,-1.0259251973241692,-0.030428860190580533,-4.038936363150257
2012-07-12,-0.6321400863557808,-1.181189568018024,-1.0211844180251974,0.059498981814550114,-4.017362296816163
2012-07-13,-0.5946461728449357,-1.2321404802816116,-1.0163820691343883,-0.03481538232722987,-4.0436452605799476
2012-07-16,-0.5838398592878957,-1.2131686935701835,-1.0348837944489448,-0.08698819159887056,-4.0508478435573485
2012-07-17,-0.6019075492252428,-1.1956237147211177,-1.0381060052053492,-0.11323503394153356,-4.062578288504163
2012-07-18,-0.600494620519719,-1.228896877635022,-1.0370537371844009,-0.09457078514234715,-4.064394845058094
2012-07-19,-0.6212522968638654,-1.291689552303085,-1.0383158448656618,-0.02512895984499275,-4.06717136886663
2012-07-20,-0.633527017601286,-1.2624651861635776,-1.0432377960111705,0.043488043931792245,-4.043539650493926
2012-07-23,-0.6504354140627302,-1.2402863395392976,-1.0436501867258519,0.1629016154868623,-4.007600821483863
2012-07-24,-0.6624209751499972,-1.2225548434222493,-1.0165174997548727,0.22753422915190377,-3.9877170942762286
2012-07-25,-0.661528233487563,-1.2417604174369874,-1.0032665260850762,0.17597229775666895,-4.008308715402636
2012-07-26,-0.6335723112329048,-1.3415934307822408,-0.9988114575925776,0.09992955504373359,-4.045184311406856
2012-07-27,-0.5848931466485048,-1.3975419373439701,-1.017766547698009,-7.188293003431715e-4,-4.070077354015114
2012-07-30,-0.5523282239781124,-1.4240261095105697,-1.0142955531805298,0.001028260141899794,-4.062050772519202
2012-07-31,-0.5363221669578918,-1.426477579797986,-1.018389823403845,0.024256177682687573,-4.048446316597118
2012-08-01,-0.5641076406198113,-1.433195569527525,-1.0151935485282655,0.07562002252277435,-4.04589579965505
2012-08-02,-0.5540110143725424,-1.417515030354543,-1.0212406783381207,0.0467222178733065,-4.046779240516113
2012-08-03,-0.5520328145484661,-1.4222697222803244,-1.0143365070094077,-0.06711280132472967,-4.08299606478907
2012-08-06,-0.5479418038685536,-1.4983786325017625,-1.0235704527901786,-0.0049141651146644835,-4.080717302800064
2012-08-07,-0.5512198546240201,-1.5300305170329334,-1.0250214408500342,0.026636690634089192,-4.080107746690102
2012-08-08,-0.5459347661016111,-1.5603824155055455,-1.0248337136886583,-0.008360010750518789,-4.096467658946575
2012-08-09,-0.5507131701130995,-1.5598492804551736,-1.0195708681525086,-0.03673873944880296,-4.10731590466915
2012-08-10,-0.5631122650239735,-1.4533300932378126,-1.0195860693842176,-0.07413601995190719,-4.097819659720656
2012-08-13,-0.572200881936377,-1.4083996054587147,-1.0131340564589142,-0.05114849875603828,-4.08319203776842
2012-08-14,-0.5696605508389984,-1.3889326878400974,-1.010879626244228,-0.04535378452727566,-4.0753736252597115
2012-08-15,-0.5692723641639906,-1.3740190315087573,-0.9959059011677116,-0.07603042293188604,-4.08103539097841
2012-08-16,-0.5896159537057148,-1.3691354547838386,-0.9652438895125074,-0.04265647130667277,-4.077819761141297
2012-08-17,-0.5870300091008593,-1.3447575916063774,-0.9495411920092303,-0.08320225334707418,-4.083272368441268
2012-08-20,-0.5826108910446828,-1.3264734277221628,-0.955043470805377,-0.10150709105181276,-4.082609511766317
2012-08-21,-0.5850762770327192,-1.3665911909954587,-0.9550582632625031,-0.06224144446854449,-4.081320486165623
2012-08-22,-0.565527647312218,-1.3997546066106092,-0.9676598024705266,-0.09878365690729411,-4.092810963167645
2012-08-23,-0.5632356795932462,-1.441516189956124,-0.9732449341927376,-0.0385201382980928,-4.083293546245727
2012-08-24,-0.5596673723877783,-1.4319430827531872,-0.981823171787083,-0.03819876997246618,-4.079323640655454
2012-08-27,-0.5501381913930179,-1.4367881067699892,-0.969683815493907,-0.03386189898423448,-4.074949468014877
2012-08-28,-0.523526277360906,-1.4812587594026865,-0.9572868306187807,-0.03567613954702282,-4.075049728241134
2012-08-29,-0.5309454850656264,-1.4947085470749382,-0.9433089523955315,0.034679583010395906,-4.059297702654925
2012-08-30,-0.5414463103317628,-1.4956472313666251,-0.9355828405476905,0.06518265303025143,-4.054378544306712
2012-08-31,-0.5524743606874075,-1.444426179349084,-0.9402814497764755,-0.029831827786002865,-4.076359074164481
2012-09-03,-0.5460078341452494,-1.4594142536481698,-0.950200263925013,-0.02698825478768898,-4.076498802950022
2012-09-04,-0.5273434330889916,-1.446259213225303,-0.950230215343375,-0.05470329455918524,-4.073888623498158
2012-09-05,-0.5229898764870057,-1.4309128261665007,-0.9508989428361371,-0.09528338459845753,-4.080982390764695
2012-09-06,-0.5172670280494467,-1.5361164144780977,-0.9708129970197715,-0.08698639898183026,-4.102384485133814
2012-09-07,-0.5061089260697964,-1.5226573533029626,-0.9894076253775304,-0.14068275579239997,-4.111296644089317
2012-09-10,-0.5309991166862751,-1.5560135826740664,-1.0021402058789755,-0.05417011474073634,-4.103195725097171
2012-09-11,-0.5255687923220053,-1.5496727906663428,-0.992830156888229,-0.11062836974363935,-4.117009631908254
2012-09-12,-0.5057295420238936,-1.569366766533919,-1.0057098077027071,-0.10217587273341364,-4.110800463558572
2012-09-13,-0.4744336902130276,-1.62058306657083,-0.9925470070418686,-0.20776309627132392,-4.14331972305649
2012-09-14,-0.47329033692535166,-1.5662970114468813,-0.9974051733596785,-0.28299912631189644,-4.15302956201823
2012-09-17,-0.44597513906093245,-1.5959786177498567,-1.0163438884321625,-0.2606809542022591,-4.141761072047194
2012-09-18,-0.46465559927861666,-1.5966761259845543,-0.9971624524286612,-0.23420915284652966,-4.1414963252861305
2012-09-19,-0.47052303004873525,-1.6144498224075037,-0.9964522460435955,-0.19072954434965855,-4.134748776286107
2012-09-20,-0.4752525280280773,-1.646746711735813,-1.0049048777426435,-0.17017363122405907,-4.138456548172602
2012-09-21,-0.4873966397516486,-1.5604286439868733,-0.998782724968163,-0.1934625437524919,-4.129402495577736
2012-09-24,-0.49033301804047086,-1.5295745350761563,-1.0030774997402494,-0.1826487468177571,-4.119570305505747
2012-09-25,-0.459109759110544,-1.629164152074571,-0.9981517767384542,-0.1914013318942879,-4.133725111735102
2012-09-26,-0.446154549551708,-1.6534149082146232,-1.0049212949957378,-0.1846624138272864,-4.132123001047421
2012-09-27,-0.4580230764969625,-1.6144781766706857,-0.9976234868031939,-0.21578412379236944,-4.137272651564784
2012-09-28,-0.4825143929956262,-1.514209860098053,-1.0005309414294201,-0.22006370354650168,-4.124135930581103
2012-10-01,-0.4761790460465189,-1.5315418969841028,-0.99587943082146,-0.23602448487741964,-4.130736713948139
2012-10-02,-0.4776606781855999,-1.5538619555573046,-1.00067727528654,-0.21181655150433185,-4.129360494151191
2012-10-03,-0.4761644838514064,-1.5462454907376486,-0.9990186941482581,-0.21706219723567274,-4.128449904630561
2012-10-04,-0.47212137126664777,-1.5513483046151062,-0.9958930751431775,-0.2687000092944088,-4.144256115410503
2012-10-05,-0.4557083700344164,-1.5373709035460674,-1.0011783632376947,-0.26673564888244755,-4.1330863069744455
2012-10-08,-0.4630118756144723,-1.5302718271803444,-1.0054667852852215,-0.2587467700839221,-4.131979325286686
2012-10-09,-0.4629949974100546,-1.5418013618714703,-1.0055897264882496,-0.21568886221155262,-4.121265345288153
2012-10-10,-0.46485650905308956,-1.5604659355770094,-1.000267830327352,-0.15596263410132813,-4.107842550027755
2012-10-11,-0.44958339160551886,-1.591863726327595,-0.9974048718230055,-0.18655839802773655,-4.118735831504948
2012-10-12,-0.43428752407493243,-1.6024884273057574,-1.00127297300531,-0.2183159823811722,-4.124841406622124
2012-10-15,-0.44307043467645985,-1.5799584251098053,-1.0011748245515175,-0.2512494357330585,-4.133394760131296
2012-10-16,-0.45309953734730135,-1.5802565498361392,-1.0011993935460681,-0.23049945160487328,-4.131253668748902
2012-10-17,-0.4496381069718525,-1.5811163952199092,-1.000877907031621,-0.2560114318803882,-4.1380245990038995
2012-10-18,-0.47177952884112057,-1.557153643610587,-0.9996123520738213,-0.22135593582634297,-4.1306456508249765
2012-10-19,-0.48603460220547395,-1.5185002307355202,-1.0013459948841363,-0.20425155596044606,-4.121746278437497
2012-10-22,-0.5026520565960249,-1.4236661138753912,-0.999964283975835,-0.24470884121748587,-4.117952889670995
2012-10-23,-0.5305648072396583,-1.3377502655655955,-0.9918097392761976,-0.20149928281038368,-4.094804657479778
2012-10-24,-0.5314167984457323,-1.3897427222094931,-0.9661013948328693,-0.16951458896774596,-4.097879165470631
2012-10-25,-0.5304711735852827,-1.4329832581795356,-0.9648672028978608,-0.14076432978007863,-4.099206830075426
2012-10-26,-0.5245411141025569,-1.4183002575727746,-0.9653864991992139,-0.16211022248420928,-4.099711589923794
2012-10-29,-0.5347512652132284,-1.390719122413405,-0.9539056840296258,-0.12477838570450556,-4.085341708233404
2012-10-30,-0.5308706790290965,-1.4395793393032104,-0.9402144912817504,-0.10762120755194794,-4.090365815703881
2012-10-31,-0.530940762443999,-1.4312385564617287,-0.9413155901760751,-0.10005292202822832,-4.085927961029683
2012-11-01,-0.5224537090342721,-1.4056913213318691,-0.9386538702519981,-0.16271792247153627,-4.095626758000148
2012-11-02,-0.5267696745939993,-1.4143726936587815,-0.9494747515176074,-0.13920626824190568,-4.092330868371678
2012-11-05,-0.5183005354256173,-1.4146555448024587,-0.9433107118952307,-0.14397352003245054,-4.090195766294938
2012-11-06,-0.5076574603935705,-1.4321499128675867,-0.9431600514919661,-0.1862671767437012,-4.10332551120719
2012-11-07,-0.5222397963721053,-1.4440716691017088,-0.9692118875213684,-0.11374009866755459,-4.089928048725765
2012-11-08,-0.5197971391438632,-1.5182500797744751,-0.969616938033351,-0.029278263571761776,-4.080777701153295
2012-11-09,-0.5146691118393362,-1.5046432139151897,-0.970851244772065,-0.02728795968105919,-4.074536987417478
2012-11-12,-0.5115882044978589,-1.4851075651884529,-0.9656981979061388,-0.030474901402671332,-4.069279410328217
2012-11-13,-0.5132694735346215,-1.4099507360027803,-0.9658594391030808,-0.043246828343579104,-4.055227587430546
2012-11-14,-0.5046465552683439,-1.3955719237259596,-0.9616306172783872,-0.03808713009163992,-4.0462378662398235
2012-11-15,-0.49277677389040175,-1.3908812135868631,-0.9635944960770955,-0.08532488983052587,-4.054862593606092
2012-11-16,-0.48742164491859574,-1.3934416321150445,-0.9553355073719764,-0.08776185493983671,-4.053890833235368
2012-11-19,-0.42439262650153464,-1.5002305071357833,-0.9534562708473308,-0.16817018173667816,-4.078746811020559
2012-11-20,-0.4004516917435544,-1.514499944681233,-0.9642543428384481,-0.20591938192501508,-4.083975938584572
2012-11-21,-0.37028398924332623,-1.5492449842894243,-0.9683018424199539,-0.18421225661212878,-4.072813171525641
2012-11-22,-0.35325426211874533,-1.5658709085172007,-0.9679349128480894,-0.20246435886628805,-4.075373017918307
2012-11-23,-0.3896211747195134,-1.5087220920156463,-0.9677964824487614,-0.2361999461172109,-4.08743680255303
2012-11-26,-0.40922154535444655,-1.437528813604159,-0.9596628290787119,-0.2231678726213573,-4.0739080348171655
2012-11-27,-0.4109219592136013,-1.460121320341732,-0.9522765244299289,-0.20244610079947511,-4.07369560123092
2012-11-28,-0.3784273459269749,-1.4590428664922446,-0.9533158782267533,-0.2611032830326536,-4.077907319893989
2012-11-29,-0.3611576952729256,-1.4767687322723808,-0.9503974940229898,-0.2791602063942146,-4.080556531741933
2012-11-30,-0.3572085865990862,-1.477653297334363,-0.9638098516790569,-0.28245538529854436,-4.080220702089031
2012-12-03,-0.3252556944065637,-1.4362217460133841,-0.9719374631934308,-0.29465218577268665,-4.059955964634566
2012-12-04,-0.3161099972076281,-1.484535806585005,-0.9717801488995261,-0.30712095077402657,-4.07203128119631
2012-12-05,-0.3697045377306809,-1.4860468788175156,-0.9719122627914204,-0.2789002919530746,-4.086666510517665
2012-12-06,-0.37823781857296934,-1.506502757246392,-0.9764799373713237,-0.2945285818428215,-4.100446252739162
2012-12-07,-0.3784065806981386,-1.5131449068667813,-0.9902384758057425,-0.30076136849842783,-4.104261706572729
2012-12-10,-0.36214081088771777,-1.5360797383957032,-1.0018658377226966,-0.32514110099194177,-4.11076334894598
2012-12-11,-0.34835944047178985,-1.5180318838158167,-0.9981303490115875,-0.3801187187302967,-4.117615305701019
2012-12-12,-0.3557207538079611,-1.5522843504125845,-0.9941377991483349,-0.35800067513654166,-4.122355049691312
2012-12-13,-0.3399581858929033,-1.56353684964742,-1.004006961821696,-0.3327874874547834,-4.110478947953329
2012-12-14,-0.3215955501122841,-1.595684141252757,-1.0062626710875808,-0.3619700839998783,-4.11982006654879
2012-12-17,-0.3012741579001462,-1.5428226505354938,-1.000111747194226,-0.4111246789345951,-4.113273340822203
2012-12-18,-0.3187794875835804,-1.544352991170154,-1.00266693127623,-0.40009581843268205,-4.117761782912978
2012-12-19,-0.3640916705166032,-1.5264022817548997,-1.008001886392103,-0.3496521003810171,-4.116972255578083
2012-12-20,-0.3699113583225731,-1.532180893598233,-1.0148700488049118,-0.34603431244157196,-4.119847871794122
2012-12-21,-0.3907450316066671,-1.4894408939533608,-1.0181746213819214,-0.2621990792601942,-4.09171500530363
2012-12-24,-0.4053453753256284,-1.4791786152622188,-1.0352959392097705,-0.22410588883899843,-4.083570619788456
2012-12-25,-0.39505631845285466,-1.48465475344533,-1.0472280473336282,-0.22695738075044877,-4.081491659765222
2012-12-26,-0.4685830283185654,-1.4830055769629888,-1.0470972484464367,-0.16370820685835924,-4.092890509706731
2012-12-27,-0.48331643404729385,-1.4319040360923996,-1.0507205577923682,-0.19322195549536011,-4.095814753785614
2012-12-28,-0.4801365390898309,-1.4585847920935986,-1.0506848525696768,-0.16039584411366342,-4.0907549226460995
2012-12-31,-0.4536300016778122,-1.4140333536870935,-1.0566980649791755,-0.2854273846246368,-4.107668585098024
2013-01-01,-0.4496837941793938,-1.4156783597204812,-1.056705230269241,-0.2875477570862864,-4.107044166294128
2013-01-02,-0.42244555133940404,-1.5107115254235965,-1.0564298801801988,-0.3255091535337395,-4.131040206482366
2013-01-03,-0.41946005503520517,-1.5723688019001043,-1.071955890848093,-0.2703987265340729,-4.127911026252531
2013-01-04,-0.4365228715623233,-1.54693077785079,-1.070217758187739,-0.30185603290135693,-4.138835936737142
2013-01-07,-0.4447838321076769,-1.5883962163818979,-1.0575968838210117,-0.2683508330140283,-4.14210477759744
2013-01-08,-0.42634932165411876,-1.5879972640773519,-1.0577114897926208,-0.26226713261928164,-4.132117097356548
2013-01-09,-0.4175256210848189,-1.5586051122100797,-1.0505571398706894,-0.3211370811362883,-4.13947338380218
2013-01-10,-0.42031733674466215,-1.5491620064985052,-1.0566296085512412,-0.38256822852892647,-4.157760126287719
2013-01-11,-0.4203546750114548,-1.5384831568849626,-1.0688517838080525,-0.3609556131490105,-4.148379720120312
2013-01-14,-0.4199281735263285,-1.48387031820123,-1.06715847475594,-0.41676111419331463,-4.1521298596279115
2013-01-15,-0.4174389268400939,-1.4526069518155709,-1.074610417231132,-0.4221410526293077,-4.144987757701287
2013-01-16,-0.4067702615560627,-1.4682337179974037,-1.053200009347962,-0.4181638181401098,-4.142857408067426
2013-01-17,-0.3966520129978198,-1.5353989371699461,-1.0431821223816846,-0.4162837794921917,-4.154620194333684
2013-01-18,-0.4028654912757845,-1.5706610814568527,-1.0570840908671602,-0.35712891637925587,-4.1475702920964
2013-01-21,-0.40960476579401367,-1.5513585229551423,-1.05722626359124,-0.34466371256730866,-4.141717531000979
2013-01-22,-0.3937185583160902,-1.5642195233531422,-1.0571077717853878,-0.38892837636371796,-4.15204370747991
2013-01-23,-0.41726564649366127,-1.5810243453262682,-1.039876030023467,-0.32761765920208924,-4.146931260006677
2013-01-24,-0.42293336117704383,-1.5634958073103002,-1.036535013484585,-0.3605408535512248,-4.15536018706732
2013-01-25,-0.44286453115896185,-1.550445919805756,-1.03468781188972,-0.31517929817482987,-4.146372996610948
2013-01-28,-0.5247654960052422,-1.5026374803644555,-1.0355745717790146,-0.24462662644948144,-4.147540054912762
2013-01-29,-0.5340218355307834,-1.529763072605659,-1.0343187118171768,-0.2517274984942578,-4.160561946585827
2013-01-30,-0.525242353787879,-1.5328475036252494,-1.041370397615113,-0.25580522480845747,-4.158884050108919
2013-01-31,-0.523770631154192,-1.5240881603382122,-1.0467059748287344,-0.26713144795859417,-4.159674572009932
2013-02-01,-0.5157276441480856,-1.4901848733940033,-1.0420620413984334,-0.3394896625324111,-4.170517862888355
2013-02-04,-0.5213109921661695,-1.4947358406989932,-1.0412016908836599,-0.28103569532920436,-4.155609154820821
2013-02-05,-0.526829940017021,-1.4894140498891377,-1.0228195558004127,-0.3207045632152327,-4.169036078596767
2013-02-06,-0.5281557895047756,-1.4892577760924197,-1.016970109668767,-0.29285666033022956,-4.1607305611747
2013-02-07,-0.579580715184267,-1.4890255305823032,-1.0129080827645232,-0.23104799258223924,-4.163353579276037
2013-02-08,-0.5682367318729113,-1.5079682287899219,-1.0054496176411205,-0.23547043043097685,-4.164526942428438
2013-02-11,-0.5721210047626437,-1.4997282130677805,-1.0140983436957156,-0.23031296989665,-4.162585682876049
2013-02-12,-0.5701563874013159,-1.50493001043549,-1.0250835625978505,-0.2504411754506599,-4.169482636920224
2013-02-13,-0.5756930151062011,-1.5157873742983992,-1.0278695116498362,-0.24681657908536941,-4.173472063058352
2013-02-14,-0.5909866583810955,-1.5152750666068115,-1.0381294634257998,-0.23064953148104503,-4.174933938319557
2013-02-15,-0.5716942095944736,-1.505678555738825,-1.027916943287138,-0.2523885015708595,-4.17097277665931
2013-02-18,-0.5819336653458806,-1.493188413707735,-1.0237429623256071,-0.2513558461355364,-4.1719122416359635
2013-02-19,-0.5928507481427707,-1.4643802964148254,-1.0236523675873515,-0.28425962830358487,-4.17980728185204
2013-02-20,-0.59586120986413,-1.4713805344123008,-1.0065233457763398,-0.23048192421051836,-4.165743090845607
2013-02-21,-0.5774822829772625,-1.4794368587441102,-1.0127906096063384,-0.2273634091086493,-4.1588824195865195
